pair_id,app_id,fix_parent_sha,control_parent_sha,ruby_version,mutant_version,mutant_rspec_version,rails_version,test_integration,operator_profile,workers,mutation_timeout_seconds,compatibility_status,decision,notes
huginn-2024-2026,huginn,fe300ef5087f033cf4b6f2c538cc058c72d8872b,52cda2bc83657b7ddef402d31ac0731b73f109f6,3.2.2,0.14.2,0.14.2,6.1.7.3,rspec,light,1,60,incompatible,excluded_from_effect_estimate,Fix probe used Ruby 3.2 and Mutant 0.14; control used Ruby 3.4 and Mutant 0.17
camaleon-2026-08-16,camaleon_cms,da1209dcad732f8fdd50b50bc515921c895f949b,c92a542b5b8e9d70802606a277d4c6fa14ecc387,3.4.9,0.17.0,0.17.0,8.1.3.1,rspec,light,1,60,baseline_failed,excluded_from_effect_estimate,Native baseline requires Chrome 125 but Selenium Manager cannot run Chrome Linux arm64; no source or test config changed
